,id,name,season,score,year,link,image,genre,producers,members,start_date,end_date,studios,source,themes,duration,rank,popularity,favorites,demographics
10,50160,Kingdom 4th Season,spring,8.74,2022,https://myanimelist.net/anime/50160/Kingdom_4th_Season,https://cdn.myanimelist.net/images/anime/1566/122794.jpg,Action,"Avex Pictures, Shueisha, NHK Enterprises",69441,2022-04-10T00:00:00+00:00,2022-10-02T00:00:00+00:00,"Pierrot,Studio Signpost",Manga,"Historical, Military",24 min per ep,48,2696,1090,Seinen
11,47778,Kimetsu no Yaiba: Yuukaku-hen,winter,8.74,2022,https://myanimelist.net/anime/47778/Kimetsu_no_Yaiba__Yuukaku-hen,https://cdn.myanimelist.net/images/anime/1908/120036.jpg,"Action, Fantasy","Aniplex, Shueisha",1507954,2021-12-05T00:00:00+00:00,2022-02-13T00:00:00+00:00,ufotable,Manga,Historical,26 min per ep,47,81,24671,Shounen
12,39894,Hibike! Euphonium 3,spring,8.74,2024,https://myanimelist.net/anime/39894/Hibike_Euphonium_3,https://cdn.myanimelist.net/images/anime/1216/142086.jpg,Drama,"Lantis, Pony Canyon, Rakuonsha, ABC Animation, Heart Company, Bandai Namco Music Live",73715,2024-04-07T00:00:00+00:00,2024-06-30T00:00:00+00:00,Kyoto Animation,Novel,"Music, Performing Arts, School",24 min per ep,49,2598,1276,
13,53223,Kingdom 5th Season,winter,8.73,2024,https://myanimelist.net/anime/53223/Kingdom_5th_Season,https://cdn.myanimelist.net/images/anime/1050/139641.jpg,Action,"Avex Pictures, Shueisha, Jinnan Studio, NHK Enterprises",40933,2024-01-14T00:00:00+00:00,2024-03-31T00:00:00+00:00,"Pierrot,Studio Signpost",Manga,"Historical, Military",24 min per ep,51,3596,484,Seinen
14,50172,Mob Psycho 100 III,fall,8.71,2022,https://myanimelist.net/anime/50172/Mob_Psycho_100_III,https://cdn.myanimelist.net/images/anime/1228/125011.jpg,"Action, Comedy, Supernatural","Shogakukan-Shueisha Productions, Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan",722154,2022-10-06T00:00:00+00:00,2022-12-22T00:00:00+00:00,Bones,Web manga,Super Power,23 min per ep,56,290,10900,
15,48569,86 Part 2,fall,8.71,2021,https://myanimelist.net/anime/48569/86_Part_2,https://cdn.myanimelist.net/images/anime/1321/117508.jpg,"Action, Drama, Sci-Fi","Aniplex, Kadokawa, Bandai Spirits",532346,2021-10-03T00:00:00+00:00,2022-03-19T00:00:00+00:00,A-1 Pictures,Light novel,"Mecha, Military",23 min per ep,57,427,15746,
16,53998,Bleach: Sennen Kessen-hen - Ketsubetsu-tan,summer,8.7,2023,https://myanimelist.net/anime/53998/Bleach__Sennen_Kessen-hen_-_Ketsubetsu-tan,https://cdn.myanimelist.net/images/anime/1164/138058.jpg,"Action, Adventure, Fantasy","TV Tokyo, Aniplex, Dentsu, Shueisha, Zack Promotion",304041,2023-07-08T00:00:00+00:00,2023-09-30T00:00:00+00:00,Pierrot,Manga,,24 min per ep,59,831,4424,Shounen
17,46102,Odd Taxi,spring,8.66,2021,https://myanimelist.net/anime/46102/Odd_Taxi,https://cdn.myanimelist.net/images/anime/1981/113348.jpg,"Award Winning, Drama, Mystery, Suspense","TV Tokyo, Dentsu, Pony Canyon, AT-X, Crunchyroll, Pony Canyon Enterprises, Yoshimoto Kogyo",450399,2021-04-06T00:00:00+00:00,2021-06-29T00:00:00+00:00,"OLM,P.I.C.S.",Original,"Adult Cast, Anthropomorphic, Organized Crime",23 min per ep,70,518,8461,
18,45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,fall,8.65,2021,https://myanimelist.net/anime/45576/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu_Part_2,https://cdn.myanimelist.net/images/anime/1028/117777.jpg,"Adventure, Drama, Fantasy, Ecchi","Frontier Works, TOHO, TOHO animation, Tokyo MX, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment",977769,2021-10-04T00:00:00+00:00,2021-12-20T00:00:00+00:00,Studio Bind,Light novel,"Isekai, Reincarnation",23 min per ep,74,168,18805,
19,54898,Bungou Stray Dogs 5th Season,summer,8.64,2023,https://myanimelist.net/anime/54898/Bungou_Stray_Dogs_5th_Season,https://cdn.myanimelist.net/images/anime/1161/136691.jpg,"Action, Mystery, Supernatural","WOWOW, Lantis, Movic, Glovision, Crunchyroll, Sunrise Music, Kadokawa, Sony Music Solutions, Bandai Namco Music Live",201785,2023-07-12T00:00:00+00:00,2023-09-20T00:00:00+00:00,Bones,Manga,"Adult Cast, Detective, Organized Crime, Super Power, Vampire",23 min per ep,78,1236,2468,Seinen
20,52034,"""Oshi no Ko""",spring,8.62,2023,https://myanimelist.net/anime/52034/Oshi_no_Ko,https://cdn.myanimelist.net/images/anime/1812/134736.jpg,"Award Winning, Drama, Supernatural","Delfi Sound, Shueisha, CyberAgent, Kadokawa",864540,2023-04-12T00:00:00+00:00,2023-06-28T00:00:00+00:00,Doga Kobo,Manga,"Reincarnation, Showbiz",30 min per ep,85,213,28933,Seinen
21,41084,Made in Abyss: Retsujitsu no Ougonkyou,summer,8.62,2022,https://myanimelist.net/anime/41084/Made_in_Abyss__Retsujitsu_no_Ougonkyou,https://cdn.myanimelist.net/images/anime/1864/122519.jpg,"Adventure, Drama, Fantasy, Mystery, Sci-Fi","AT-X, Takeshobo, Kadokawa Media House, Cygames, Kadokawa, Global Solutions, Sony Music Solutions, IRMA LA DOUCE",468179,2022-07-06T00:00:00+00:00,2022-09-28T00:00:00+00:00,Kinema Citrus,Web manga,Gore,25 min per ep,83,498,6292,
22,52701,Dungeon Meshi,winter,8.61,2024,https://myanimelist.net/anime/52701/Dungeon_Meshi,https://cdn.myanimelist.net/images/anime/1711/142478.jpg,"Adventure, Comedy, Fantasy, Gourmet","Ultra Super Pictures, Good Smile Company, Tencent Japan, Kadokawa",371609,2024-01-04T00:00:00+00:00,2024-06-13T00:00:00+00:00,Trigger,Manga,,25 min per ep,88,660,6821,Seinen
23,38474,Yuru Camp△ Season 2,winter,8.51,2021,https://myanimelist.net/anime/38474/Yuru_Camp△_Season_2,https://cdn.myanimelist.net/images/anime/1255/110636.jpg,Slice of Life,"Half H.P Studio, MAGES., DeNA",233048,2021-01-07T00:00:00+00:00,2021-04-01T00:00:00+00:00,C-Station,Manga,"CGDCT, Iyashikei",23 min per ep,133,1080,3089,
24,40834,Ousama Ranking,fall,8.5,2021,https://myanimelist.net/anime/40834/Ousama_Ranking,https://cdn.myanimelist.net/images/anime/1347/117616.jpg,"Adventure, Fantasy","Aniplex, Dentsu, Fuji TV, Kadokawa, Bandai Spirits",672815,2021-10-15T00:00:00+00:00,2022-03-25T00:00:00+00:00,Wit Studio,Web manga,,22 min per ep,137,320,12901,
25,50265,Spy x Family,spring,8.5,2022,https://myanimelist.net/anime/50265/Spy_x_Family,https://cdn.myanimelist.net/images/anime/1441/122795.jpg,"Action, Award Winning, Comedy","TV Tokyo, Shogakukan-Shueisha Productions, TOHO animation, Shueisha",1637691,2022-04-09T00:00:00+00:00,2022-06-25T00:00:00+00:00,"Wit Studio,CloverWorks",Manga,Childcare,24 min per ep,138,66,39606,Shounen
26,47194,Summertime Render,spring,8.48,2022,https://myanimelist.net/anime/47194/Summertime_Render,https://cdn.myanimelist.net/images/anime/1120/120796.jpg,"Mystery, Supernatural, Suspense","Shogakukan-Shueisha Productions, Movic, MAGES., Tokyo MX, Shueisha, Toy's Factory, Bandai Spirits",566324,2022-04-15T00:00:00+00:00,2022-09-30T00:00:00+00:00,OLM,Manga,Time Travel,23 min per ep,147,400,9467,Shounen
27,44511,Chainsaw Man,fall,8.48,2022,https://myanimelist.net/anime/44511/Chainsaw_Man,https://cdn.myanimelist.net/images/anime/1806/126216.jpg,"Action, Fantasy",dugout,1611791,2022-10-12T00:00:00+00:00,2022-12-28T00:00:00+00:00,MAPPA,Manga,Gore,24 min per ep,145,70,48394,Shounen
28,55888,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,spring,8.45,2024,https://myanimelist.net/anime/55888/Mushoku_Tensei_II__Isekai_Ittara_Honki_Dasu_Part_2,https://cdn.myanimelist.net/images/anime/1876/141251.jpg,"Adventure, Drama, Fantasy, Ecchi","Frontier Works, TOHO animation, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment",414651,2024-04-08T00:00:00+00:00,2024-07-01T00:00:00+00:00,Studio Bind,Light novel,"Isekai, Reincarnation",23 min per ep,160,572,3507,
29,50330,Bungou Stray Dogs 4th Season,winter,8.44,2023,https://myanimelist.net/anime/50330/Bungou_Stray_Dogs_4th_Season,https://cdn.myanimelist.net/images/anime/1263/132759.jpg,"Action, Mystery, Supernatural","WOWOW, Lantis, Movic, Glovision, Crunchyroll, Kadokawa, Sony Music Solutions, Bandai Namco Music Live",307607,2023-01-04T00:00:00+00:00,2023-03-29T00:00:00+00:00,Bones,Manga,"Adult Cast, Detective, Organized Crime, Super Power",23 min per ep,164,816,3287,Seinen
30,42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,winter,8.43,2021,https://myanimelist.net/anime/42203/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season_Part_2,https://cdn.myanimelist.net/images/anime/1724/117421.jpg,"Drama, Fantasy, Suspense","AT-X, Memory-Tech, Hakuhodo DY Music & Pictures, Kadokawa Media House, Kadokawa",923431,2021-01-06T00:00:00+00:00,2021-03-24T00:00:00+00:00,White Fox,Light novel,"Isekai, Psychological, Time Travel",29 min per ep,170,190,12673,
31,55102,Girls Band Cry,spring,8.41,2024,https://myanimelist.net/anime/55102/Girls_Band_Cry,https://cdn.myanimelist.net/images/anime/1711/140515.jpg,Drama,agehasprings,81207,2024-04-06T00:00:00+00:00,2024-06-29T00:00:00+00:00,Toei Animation,Original,Music,23 min per ep,184,2456,1643,
32,49721,Karakai Jouzu no Takagi-san 3,winter,8.39,2022,https://myanimelist.net/anime/49721/Karakai_Jouzu_no_Takagi-san_3,https://cdn.myanimelist.net/images/anime/1861/120361.jpg,Comedy,"Shogakukan-Shueisha Productions, Magic Capsule, Asmik Ace, TOHO animation, Shogakukan, Toho Music",193500,2022-01-08T00:00:00+00:00,2022-03-26T00:00:00+00:00,Shin-Ei Animation,Manga,"Romantic Subtext, School",24 min per ep,196,1282,2329,Shounen
33,46095,Vivy: Fluorite Eye's Song,spring,8.39,2021,https://myanimelist.net/anime/46095/Vivy__Fluorite_Eyes_Song,https://cdn.myanimelist.net/images/anime/1551/128960.jpg,"Action, Sci-Fi, Suspense",Aniplex,555856,2021-04-03T00:00:00+00:00,2021-06-19T00:00:00+00:00,Wit Studio,Original,"Music, Time Travel",24 min per ep,194,414,10875,
34,49458,Kono Subarashii Sekai ni Shukufuku wo! 3,spring,8.38,2024,https://myanimelist.net/anime/49458/Kono_Subarashii_Sekai_ni_Shukufuku_wo_3,https://cdn.myanimelist.net/images/anime/1758/141268.jpg,"Adventure, Comedy, Fantasy","Half H.P Studio, Nippon Columbia, 81 Produce, Sammy, Kadokawa",438439,2024-04-10T00:00:00+00:00,2024-06-19T00:00:00+00:00,Drive,Light novel,"Isekai, Parody",23 min per ep,201,538,5072,
35,39551,Tensei shitara Slime Datta Ken 2nd Season,winter,8.37,2021,https://myanimelist.net/anime/39551/Tensei_shitara_Slime_Datta_Ken_2nd_Season,https://cdn.myanimelist.net/images/anime/1271/109841.jpg,"Action, Adventure, Comedy, Fantasy",Kodansha,1002255,2021-01-12T00:00:00+00:00,2021-03-30T00:00:00+00:00,8bit,Manga,"Isekai, Reincarnation",23 min per ep,214,162,10798,Shounen
36,39808,Non Non Biyori Nonstop,winter,8.36,2021,https://myanimelist.net/anime/39808/Non_Non_Biyori_Nonstop,https://cdn.myanimelist.net/images/anime/1033/111540.jpg,Slice of Life,"TV Tokyo, Lantis, AT-X, Kadokawa, Bandai Namco Arts, Bit grooove promotion, Sony Music Solutions",128521,2021-01-11T00:00:00+00:00,2021-03-29T00:00:00+00:00,SILVER LINK.,Manga,"CGDCT, Iyashikei",24 min per ep,220,1794,948,Seinen
37,39535,Mushoku Tensei: Isekai Ittara Honki Dasu,winter,8.36,2021,https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu,https://cdn.myanimelist.net/images/anime/1530/117776.jpg,"Adventure, Drama, Fantasy, Ecchi","Frontier Works, TOHO, TOHO animation, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE, Toho Music",1388982,2021-01-11T00:00:00+00:00,2021-03-22T00:00:00+00:00,Studio Bind,Light novel,"Isekai, Reincarnation",23 min per ep,219,96,35552,
38,49926,Kimetsu no Yaiba: Mugen Ressha-hen,fall,8.36,2021,https://myanimelist.net/anime/49926/Kimetsu_no_Yaiba__Mugen_Ressha-hen,https://cdn.myanimelist.net/images/anime/1065/118763.jpg,"Action, Fantasy","Aniplex, Shueisha",812592,2021-10-10T00:00:00+00:00,2021-11-28T00:00:00+00:00,ufotable,Manga,Historical,24 min per ep,216,242,4363,Shounen
39,41025,Fumetsu no Anata e,spring,8.34,2021,https://myanimelist.net/anime/41025/Fumetsu_no_Anata_e,https://cdn.myanimelist.net/images/anime/1880/118484.jpg,"Adventure, Drama, Supernatural","NHK, Kodansha, NHK Enterprises",898909,2021-04-12T00:00:00+00:00,2021-08-30T00:00:00+00:00,Brain's Base,Manga,,25 min per ep,230,198,14685,Shounen
40,55644,Dr. Stone: New World Part 2,fall,8.33,2023,https://myanimelist.net/anime/55644/Dr_Stone__New_World_Part_2,https://cdn.myanimelist.net/images/anime/1236/138696.jpg,"Adventure, Comedy, Sci-Fi","TOHO animation, Shueisha",305976,2023-10-12T00:00:00+00:00,2023-12-21T00:00:00+00:00,TMS Entertainment,Manga,,23 min per ep,238,822,1394,Shounen
41,54595,Kage no Jitsuryokusha ni Naritakute! 2nd Season,fall,8.33,2023,https://myanimelist.net/anime/54595/Kage_no_Jitsuryokusha_ni_Naritakute_2nd_Season,https://cdn.myanimelist.net/images/anime/1938/138295.jpg,"Action, Comedy, Fantasy","AT-X, Magic Capsule, BS NTV, Kadokawa, NewGin, Aiming",405012,2023-10-04T00:00:00+00:00,2023-12-20T00:00:00+00:00,Nexus,Light novel,"Isekai, Reincarnation",23 min per ep,241,590,4583,
42,46654,IDOLiSH7 Third Beat! Part 2,fall,8.33,2022,https://myanimelist.net/anime/46654/IDOLiSH7_Third_Beat_Part_2,https://cdn.myanimelist.net/images/anime/1458/125998.jpg,Drama,,15111,2022-10-02T00:00:00+00:00,2023-02-26T00:00:00+00:00,TROYCA,Game,"Idols (Male), Music",24 min per ep,240,5567,247,
43,52588,Kaijuu 8-gou,spring,8.32,2024,https://myanimelist.net/anime/52588/Kaijuu_8-gou,https://cdn.myanimelist.net/images/anime/1370/140362.jpg,"Action, Sci-Fi","TV Tokyo, Khara, Nippon Columbia, TOHO animation, Shueisha, Sonilude, Toho Music",468706,2024-04-13T00:00:00+00:00,2024-06-29T00:00:00+00:00,Production I.G,Manga,"Adult Cast, Military",23 min per ep,248,496,4457,Shounen
44,41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,summer,8.32,2021,https://myanimelist.net/anime/41487/Tensei_shitara_Slime_Datta_Ken_2nd_Season_Part_2,https://cdn.myanimelist.net/images/anime/1033/118296.jpg,"Action, Adventure, Comedy, Fantasy","Kodansha, BS11, Bandai Namco Arts, Micro Magazine Publishing, Bandai Spirits, Sony Music Solutions, ADK Marketing Solutions",805650,2021-07-06T00:00:00+00:00,2021-09-21T00:00:00+00:00,8bit,Manga,"Isekai, Reincarnation",23 min per ep,251,248,10941,Shounen
45,41457,86,spring,8.31,2021,https://myanimelist.net/anime/41457/86,https://cdn.myanimelist.net/images/anime/1987/117507.jpg,"Action, Drama, Sci-Fi","Aniplex, Kadokawa, Bandai Spirits",821207,2021-04-11T00:00:00+00:00,2021-06-20T00:00:00+00:00,A-1 Pictures,Light novel,"Mecha, Military",23 min per ep,255,237,21648,
46,52299,Ore dake Level Up na Ken,winter,8.28,2024,https://myanimelist.net/anime/52299/Ore_dake_Level_Up_na_Ken,https://cdn.myanimelist.net/images/anime/1801/142390.jpg,"Action, Adventure, Fantasy","Aniplex, Crunchyroll, Netmarble, Kakao piccoma, D&C Media",759790,2024-01-07T00:00:00+00:00,2024-03-31T00:00:00+00:00,A-1 Pictures,Web manga,Adult Cast,23 min per ep,287,267,13972,
47,48316,Kage no Jitsuryokusha ni Naritakute!,fall,8.28,2022,https://myanimelist.net/anime/48316/Kage_no_Jitsuryokusha_ni_Naritakute,https://cdn.myanimelist.net/images/anime/1091/128729.jpg,"Action, Comedy, Fantasy","AT-X, BS NTV, Kadokawa, NewGin, Aiming",700322,2022-10-05T00:00:00+00:00,2023-02-15T00:00:00+00:00,Nexus,Light novel,"Isekai, Reincarnation",23 min per ep,284,297,15626,
48,43325,Yuukoku no Moriarty Part 2,spring,8.28,2021,https://myanimelist.net/anime/43325/Yuukoku_no_Moriarty_Part_2,https://cdn.myanimelist.net/images/anime/1200/111522.jpg,"Mystery, Suspense","Mainichi Broadcasting System, Shueisha, Yomiuri TV Enterprise, Bandai Namco Arts, Bandai Spirits",262186,2021-04-04T00:00:00+00:00,2021-06-27T00:00:00+00:00,Production I.G,Manga,"Adult Cast, Historical, Organized Crime, Psychological",23 min per ep,293,962,3151,Shounen
49,49918,Boku no Hero Academia 6th Season,fall,8.27,2022,https://myanimelist.net/anime/49918/Boku_no_Hero_Academia_6th_Season,https://cdn.myanimelist.net/images/anime/1483/126005.jpg,Action,"Dentsu, Yomiuri Telecasting, Movic, Sony Music Entertainment, TOHO animation, Shueisha",689174,2022-10-01T00:00:00+00:00,2023-03-25T00:00:00+00:00,Bones,Manga,"School, Super Power",23 min per ep,297,309,7268,Shounen
50,44940,World Trigger 3rd Season,fall,8.25,2021,https://myanimelist.net/anime/44940/World_Trigger_3rd_Season,https://cdn.myanimelist.net/images/anime/1617/117474.jpg,"Action, Sci-Fi",TV Asahi,123668,2021-10-10T00:00:00+00:00,2022-01-23T00:00:00+00:00,Toei Animation,Manga,,23 min per ep,324,1845,1175,Shounen
51,50602,Spy x Family Part 2,fall,8.24,2022,https://myanimelist.net/anime/50602/Spy_x_Family_Part_2,https://cdn.myanimelist.net/images/anime/1111/127508.jpg,"Action, Comedy","TV Tokyo, Shogakukan-Shueisha Productions, TOHO animation, Shueisha",972352,2022-10-01T00:00:00+00:00,2022-12-24T00:00:00+00:00,"Wit Studio,CloverWorks",Manga,Childcare,24 min per ep,325,170,7466,Shounen
52,51179,Mushoku Tensei II: Isekai Ittara Honki Dasu,summer,8.24,2023,https://myanimelist.net/anime/51179/Mushoku_Tensei_II__Isekai_Ittara_Honki_Dasu,https://cdn.myanimelist.net/images/anime/1898/138005.jpg,"Adventure, Drama, Fantasy, Ecchi","Frontier Works, TOHO, TOHO animation, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment",612528,2023-07-10T00:00:00+00:00,2023-09-25T00:00:00+00:00,Studio Bind,Light novel,"Isekai, Reincarnation",23 min per ep,334,365,7151,
53,52578,Boku no Kokoro no Yabai Yatsu,spring,8.24,2023,https://myanimelist.net/anime/52578/Boku_no_Kokoro_no_Yabai_Yatsu,https://cdn.myanimelist.net/images/anime/1545/133887.jpg,"Comedy, Romance","Dentsu, TV Asahi, Movic, Magic Capsule, Avex Pictures, Akita Shoten, BS Asahi, TV Asahi Music",335311,2023-04-02T00:00:00+00:00,2023-06-18T00:00:00+00:00,Shin-Ei Animation,Manga,School,23 min per ep,327,738,4990,Shounen
54,53111,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen,winter,8.24,2023,https://myanimelist.net/anime/53111/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_IV__Shin_Shou_-_Yakusai-hen,https://cdn.myanimelist.net/images/anime/1476/128693.jpg,"Action, Adventure, Fantasy","Genco, Movic, Warner Bros. Japan, KlockWorx, Hakuhodo DY Music & Pictures, Egg Firm, FuRyu, GREE, SB Creative",234061,2023-01-07T00:00:00+00:00,2023-03-18T00:00:00+00:00,J.C.Staff,Light novel,,24 min per ep,328,1074,1579,
55,49596,Blue Lock,fall,8.24,2022,https://myanimelist.net/anime/49596/Blue_Lock,https://cdn.myanimelist.net/images/anime/1258/126929.jpg,Sports,"TV Asahi, Lantis, Kodansha, Toy's Factory, Crunchyroll, Bandai Spirits, Bit grooove promotion, Bandai Namco Filmworks, Bandai Namco Music Live",733551,2022-10-09T00:00:00+00:00,2023-03-26T00:00:00+00:00,8bit,Manga,Team Sports,24 min per ep,326,285,12961,Shounen
56,39247,Kobayashi-san Chi no Maid Dragon S,summer,8.24,2021,https://myanimelist.net/anime/39247/Kobayashi-san_Chi_no_Maid_Dragon_S,https://cdn.myanimelist.net/images/anime/1252/115539.jpg,"Fantasy, Slice of Life","Lantis, ABC Animation, Heart Company",570847,2021-07-08T00:00:00+00:00,2021-09-23T00:00:00+00:00,Kyoto Animation,Manga,,23 min per ep,332,395,5786,
57,45577,IDOLiSH7 Third Beat!,summer,8.23,2021,https://myanimelist.net/anime/45577/IDOLiSH7_Third_Beat,https://cdn.myanimelist.net/images/anime/1646/115723.jpg,Drama,Lantis,23848,2021-07-04T00:00:00+00:00,2021-09-26T00:00:00+00:00,TROYCA,Game,"Idols (Male), Music",24 min per ep,346,4635,375,
58,55866,Yubisaki to Renren,winter,8.22,2024,https://myanimelist.net/anime/55866/Yubisaki_to_Renren,https://cdn.myanimelist.net/images/anime/1478/140828.jpg,Romance,"Mainichi Broadcasting System, Kodansha, NBCUniversal Entertainment Japan, Tokyo MX, Crunchyroll, TO Books, Myrica Music, NetEase",248301,2024-01-06T00:00:00+00:00,2024-03-23T00:00:00+00:00,Ajia-do,Manga,Adult Cast,23 min per ep,358,1012,3128,Shoujo
59,44055,Sasaki to Miyano,winter,8.21,2022,https://myanimelist.net/anime/44055/Sasaki_to_Miyano,https://cdn.myanimelist.net/images/anime/1182/119308.jpg,Boys Love,"Frontier Works, Movic, Nippon Columbia, Sound Team Don Juan, TV Aichi, Kadokawa Media House, U-NEXT, BS NTV, Kadokawa",205465,2022-01-10T00:00:00+00:00,2022-03-28T00:00:00+00:00,Studio Deen,Web manga,"Otaku Culture, School",23 min per ep,373,1213,5160,
60,51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,spring,8.21,2023,https://myanimelist.net/anime/51019/Kimetsu_no_Yaiba__Katanakaji_no_Sato-hen,https://cdn.myanimelist.net/images/anime/1765/135099.jpg,"Action, Fantasy","Aniplex, Shueisha",902587,2023-04-09T00:00:00+00:00,2023-06-18T00:00:00+00:00,ufotable,Manga,Historical,28 min per ep,369,197,9444,Shounen
